date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_posted,month_posted,year_posted,mid_price_by_zipcode,price_per_sqft,sqft_lot_per_living,house_age
2014-05-19,390000.0,4,2,2490,8290,2,0,0,3,9,2490,0,1999,0,98092,47.3305,-122.171,2690,7008,Monday,May,2014,309780.0,156.6265060240964,3.3293172690763053,15
2015-04-07,414000.0,2,1,800,5000,1,0,0,3,6,800,0,1938,0,98055,47.4914,-122.204,1220,5000,Tuesday,April,2015,294950.0,517.5,6.25,77
2014-09-03,441500.0,3,2,2360,4670,2,0,0,3,7,2360,0,1998,0,98065,47.537,-121.871,2420,5620,Wednesday,September,2014,500000.0,187.07627118644066,1.978813559322034,16
2015-03-09,375000.0,3,2,1770,5146,2,0,0,3,7,1770,0,1992,0,98106,47.5263,-122.356,1230,5160,Monday,March,2015,315000.0,211.864406779661,2.9073446327683614,23
2014-06-02,668500.0,4,2,2710,5500,2,0,0,3,9,2710,0,1999,0,98074,47.6027,-122.023,2710,6242,Monday,June,2014,642000.0,246.6789667896679,2.029520295202952,15
2014-10-07,540000.0,5,1,1940,10202,1,0,0,4,7,1940,0,1940,0,98125,47.7213,-122.31,1900,8000,Tuesday,October,2014,425000.0,278.35051546391753,5.258762886597938,74
2014-05-07,758000.0,4,2,2410,9549,1,0,0,4,7,1780,630,1956,0,98033,47.6503,-122.197,2090,9549,Wednesday,May,2014,678350.0,314.5228215767635,3.962240663900415,58
2014-05-27,949880.0,4,2,2290,10687,2,0,0,3,9,2290,0,1978,0,98004,47.5878,-122.202,2290,10300,Tuesday,May,2014,1150000.0,414.7947598253275,4.666812227074236,36
2015-05-07,570000.0,3,1,1030,4089,1,0,0,3,7,1030,0,1927,0,98116,47.574,-122.385,1440,4917,Thursday,May,2015,562750.0,553.3980582524272,3.969902912621359,88
2014-05-06,736000.0,4,2,2290,12047,2,0,0,4,9,2290,0,1988,0,98006,47.5599,-122.105,3130,15666,Tuesday,May,2014,760184.5,321.3973799126638,5.260698689956332,26
2014-06-26,670000.0,3,1,1490,4400,1,0,0,4,7,1490,0,1906,0,98122,47.6113,-122.292,1560,4400,Thursday,June,2014,572000.0,449.66442953020135,2.953020134228188,108
2014-10-22,650000.0,4,2,1930,3976,1,0,0,4,8,1930,0,1914,0,98122,47.6117,-122.297,1470,4080,Wednesday,October,2014,572000.0,336.78756476683935,2.0601036269430053,100
2014-06-16,690000.0,2,1,1600,4000,1,0,0,5,7,850,750,1918,0,98112,47.6408,-122.3,1860,4000,Monday,June,2014,915000.0,431.25,2.5,96
2014-05-19,413500.0,2,1,770,4000,1,0,0,5,5,770,0,1924,0,98117,47.6959,-122.364,1420,5040,Monday,May,2014,544000.0,537.012987012987,5.194805194805195,90
2015-04-14,765000.0,3,2,2300,9752,2,0,2,3,8,2300,0,1968,2003,98075,47.5825,-122.076,2640,10764,Tuesday,April,2015,739999.0,332.60869565217394,4.24,47
2014-12-10,828200.0,4,2,3400,7081,2,0,0,3,9,3400,0,2001,0,98006,47.5661,-122.123,3060,7081,Wednesday,December,2014,760184.5,243.58823529411765,2.0826470588235293,13
2014-07-26,205000.0,2,1,900,4397,1,0,0,3,6,900,0,1918,0,98055,47.4851,-122.205,1430,4500,Saturday,July,2014,294950.0,227.77777777777777,4.885555555555555,96
2014-12-02,465000.0,3,2,1450,5175,1,0,0,3,8,1030,420,1995,0,98133,47.7082,-122.338,1740,9250,Tuesday,December,2014,375000.0,320.6896551724138,3.5689655172413794,19
2015-03-11,556000.0,4,2,2240,5402,2,0,0,3,8,2240,0,2005,0,98133,47.772,-122.35,2240,7560,Wednesday,March,2015,375000.0,248.21428571428572,2.411607142857143,10
2014-06-08,540000.0,4,2,1780,4169,2,0,0,3,8,1780,0,1994,0,98029,47.5695,-122.006,1830,4164,Sunday,June,2014,575000.0,303.3707865168539,2.3421348314606742,20
2014-07-29,423000.0,4,2,2320,4254,2,0,0,3,8,2320,0,2004,0,98059,47.48,-122.137,2330,4602,Tuesday,July,2014,435000.0,182.32758620689654,1.8336206896551723,10
2015-04-10,375000.0,3,1,1590,14766,1,0,0,3,8,1590,0,1963,0,98007,47.5902,-122.147,2040,10190,Friday,April,2015,555000.0,235.8490566037736,9.28679245283019,52
2014-12-09,173250.0,3,1,990,12696,1,0,0,3,7,990,0,1936,0,98168,47.4776,-122.279,1260,8937,Tuesday,December,2014,235000.0,175.0,12.824242424242424,78
2015-02-05,599900.0,3,1,2605,12030,1,0,0,3,8,1355,1250,2003,0,98019,47.7725,-121.899,1590,15242,Thursday,February,2015,401250.0,230.28790786948176,4.618042226487524,12
2014-06-18,646000.0,5,2,2870,4461,1,0,0,3,7,1650,1220,1976,0,98107,47.675,-122.39,1890,4196,Wednesday,June,2014,529950.0,225.0871080139373,1.554355400696864,38
2014-06-10,558000.0,4,2,2180,3870,1,0,0,3,7,1020,1160,1900,0,98122,47.6089,-122.303,1520,2580,Tuesday,June,2014,572000.0,255.96330275229357,1.775229357798165,114
2014-11-10,354000.0,2,1,850,5225,1,0,0,3,7,850,0,1949,0,98126,47.5311,-122.38,1230,5225,Monday,November,2014,395750.0,416.47058823529414,6.147058823529412,65
2015-03-31,670000.0,4,2,2250,4200,1,0,0,3,7,1650,600,1909,0,98122,47.6136,-122.297,1200,3360,Tuesday,March,2015,572000.0,297.77777777777777,1.8666666666666667,106
2014-10-06,1125000.0,6,4,3100,9378,3,0,2,3,11,3100,0,1978,0,98112,47.6381,-122.314,3270,6334,Monday,October,2014,915000.0,362.9032258064516,3.025161290322581,36
2014-08-07,267500.0,2,1,1747,12250,2,0,0,4,6,1747,0,1948,0,98001,47.3282,-122.285,1620,10300,Thursday,August,2014,260000.0,153.1196336576989,7.012020606754437,66
2015-02-25,299800.0,4,2,2410,4708,2,0,0,3,8,2410,0,2002,0,98092,47.3229,-122.182,2517,5290,Wednesday,February,2015,309780.0,124.39834024896265,1.9535269709543568,13
2015-04-14,430000.0,4,1,2070,9120,1,0,0,4,7,1250,820,1958,0,98008,47.6045,-122.123,1650,8400,Tuesday,April,2015,545000.0,207.72946859903382,4.405797101449275,57
2015-03-13,775000.0,5,1,1860,3040,1,0,0,3,7,1530,330,1921,0,98103,47.6559,-122.339,1910,3600,Friday,March,2015,550000.0,416.6666666666667,1.6344086021505377,94
2015-01-22,333000.0,3,1,950,5214,1,0,0,3,7,830,120,1944,0,98126,47.5362,-122.379,1490,7636,Thursday,January,2015,395750.0,350.5263157894737,5.488421052631579,71
2015-04-07,336000.0,3,2,1060,11765,1,0,0,4,6,1060,0,1951,0,98125,47.7333,-122.302,1500,9151,Tuesday,April,2015,425000.0,316.9811320754717,11.099056603773585,64
2015-01-09,323000.0,2,1,880,1712,2,0,0,4,7,880,0,1945,0,98199,47.6475,-122.397,1360,1748,Friday,January,2015,689800.0,367.04545454545456,1.9454545454545455,70
2014-12-05,328000.0,2,2,1550,2079,2,0,0,3,8,1550,0,2008,0,98106,47.54,-122.368,1420,1977,Friday,December,2014,315000.0,211.61290322580646,1.3412903225806452,6
2014-12-10,572500.0,3,1,1590,4600,1,0,0,4,7,1290,300,1926,0,98117,47.6807,-122.399,1770,4350,Wednesday,December,2014,544000.0,360.062893081761,2.893081761006289,88
2014-05-22,600000.0,3,1,1650,5100,1,0,0,5,7,1040,610,1908,0,98115,47.6873,-122.321,1540,5100,Thursday,May,2014,567000.0,363.6363636363636,3.090909090909091,106
2015-04-20,412000.0,4,3,2430,7242,2,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.015,2430,7242,Monday,April,2015,342000.0,169.54732510288065,2.9802469135802467,12
2014-12-03,827500.0,3,2,1810,7200,1,0,0,5,7,1310,500,1960,0,98033,47.6885,-122.211,2050,7200,Wednesday,December,2014,678350.0,457.18232044198896,3.977900552486188,54
2014-11-13,415000.0,3,2,1280,5040,2,0,0,4,7,1280,0,1985,0,98118,47.5611,-122.276,1500,5040,Thursday,November,2014,367500.0,324.21875,3.9375,29
2014-11-12,750000.0,7,2,3410,4056,1,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056,Wednesday,November,2014,720000.0,219.94134897360703,1.1894428152492669,108
2014-07-10,800000.0,3,2,2220,4000,2,0,0,3,8,1700,520,1914,2000,98122,47.617,-122.291,1800,4000,Thursday,July,2014,572000.0,360.36036036036035,1.8018018018018018,100
2015-03-17,420000.0,3,1,1060,6000,1,0,0,3,8,1060,0,1954,0,98118,47.5427,-122.275,1240,7874,Tuesday,March,2015,367500.0,396.22641509433964,5.660377358490566,61
2014-10-15,266000.0,3,1,1120,8250,1,0,0,4,7,1120,0,1957,0,98056,47.4905,-122.179,1320,8400,Wednesday,October,2014,380000.0,237.5,7.366071428571429,57
2014-10-21,499000.0,4,2,2680,10590,2,0,0,3,8,2680,0,2004,0,98019,47.7377,-121.97,2330,5566,Tuesday,October,2014,401250.0,186.19402985074626,3.951492537313433,10
2014-06-26,440000.0,4,1,1770,5750,2,0,0,3,7,1770,0,1947,0,98116,47.5621,-122.394,970,5750,Thursday,June,2014,562750.0,248.58757062146893,3.248587570621469,67
2015-03-30,630000.0,2,1,1260,5300,1,0,0,4,7,840,420,1951,0,98103,47.6809,-122.348,1280,3000,Monday,March,2015,550000.0,500.0,4.2063492063492065,64
2014-08-04,424000.0,3,1,1430,6818,1,0,0,5,7,1430,0,1972,0,98034,47.7271,-122.196,1480,7210,Monday,August,2014,445950.0,296.5034965034965,4.767832167832168,42
2014-08-19,650000.0,4,3,3270,15704,2,0,0,3,9,2110,1160,1990,0,98074,47.6256,-122.042,3020,8582,Tuesday,August,2014,642000.0,198.77675840978594,4.802446483180428,24
2014-05-07,248500.0,4,1,1720,10018,1,0,0,5,7,1720,0,1960,0,98042,47.3614,-122.119,1220,10018,Wednesday,May,2014,292000.0,144.47674418604652,5.824418604651163,54
2015-04-21,379600.0,3,1,1270,12420,1,0,0,4,7,1270,0,1962,0,98056,47.5387,-122.179,1560,9910,Tuesday,April,2015,380000.0,298.8976377952756,9.779527559055119,53
2014-07-21,538000.0,4,2,3260,10032,1,0,0,3,8,1960,1300,1978,0,98125,47.7203,-122.323,1802,7249,Monday,July,2014,425000.0,165.03067484662577,3.0773006134969325,36
2014-06-16,530000.0,4,2,2050,6360,2,0,0,3,8,2050,0,1988,0,98029,47.5641,-122.011,2070,7541,Monday,June,2014,575000.0,258.5365853658537,3.102439024390244,26
2015-01-20,545000.0,4,2,2050,9720,2,0,0,3,8,2050,0,1967,0,98008,47.5911,-122.119,2310,9680,Tuesday,January,2015,545000.0,265.8536585365854,4.741463414634146,48
2014-05-14,405100.0,2,1,840,3522,1,0,0,3,6,840,0,1947,0,98199,47.6575,-122.395,1390,4800,Wednesday,May,2014,689800.0,482.26190476190476,4.192857142857143,67
2014-06-09,502000.0,3,1,1300,8800,1,0,0,4,8,1300,0,1963,0,98008,47.6199,-122.116,1350,8800,Monday,June,2014,545000.0,386.15384615384613,6.769230769230769,51
2014-11-03,425000.0,3,2,1260,3000,2,0,0,3,7,1260,0,2003,0,98029,47.5454,-121.997,1630,3042,Monday,November,2014,575000.0,337.3015873015873,2.380952380952381,11
2014-06-23,233500.0,3,2,1650,2958,2,0,0,3,7,1650,0,1985,0,98031,47.3916,-122.167,1510,3788,Monday,June,2014,288200.0,141.5151515151515,1.7927272727272727,29
2015-03-23,287000.0,3,2,1710,10341,2,0,2,3,7,1710,0,1986,0,98030,47.3494,-122.171,1830,9358,Monday,March,2015,282255.0,167.83625730994152,6.0473684210526315,29
2015-02-13,190000.0,3,1,1180,8775,1,0,0,3,7,1180,0,1966,0,98002,47.2848,-122.223,1300,8100,Friday,February,2015,235000.0,161.01694915254237,7.436440677966102,49
2014-12-01,330000.0,2,1,950,3090,1,0,0,4,6,950,0,1909,0,98118,47.551,-122.276,1230,4120,Monday,December,2014,367500.0,347.36842105263156,3.2526315789473683,105
2014-09-09,393000.0,3,2,2140,10256,2,0,0,3,8,2140,0,1987,0,98038,47.3751,-122.044,2040,11717,Tuesday,September,2014,342000.0,183.6448598130841,4.792523364485981,27
2014-09-24,353000.0,4,2,1920,4627,1,0,0,3,8,1010,910,1998,0,98178,47.5003,-122.23,1910,7210,Wednesday,September,2014,278277.0,183.85416666666666,2.409895833333333,16
2014-10-20,260000.0,2,1,750,6720,1,0,0,3,6,750,0,1916,0,98108,47.552,-122.31,920,6720,Monday,October,2014,342500.0,346.6666666666667,8.96,98
2014-12-15,680000.0,3,2,2060,2551,2,0,0,3,8,1900,160,2001,0,98005,47.5881,-122.165,2060,2936,Monday,December,2014,765475.0,330.09708737864077,1.2383495145631067,13
2014-07-15,921000.0,3,2,2380,11200,1,0,0,4,8,2380,0,1963,0,98004,47.5873,-122.193,2010,11200,Tuesday,July,2014,1150000.0,386.97478991596637,4.705882352941177,51
2014-12-18,319000.0,2,1,750,6380,1,0,0,3,7,750,0,1949,0,98125,47.7033,-122.308,1690,6495,Thursday,December,2014,425000.0,425.3333333333333,8.506666666666666,65
2015-04-22,280000.0,3,1,1160,10881,1,0,0,2,7,920,240,1983,0,98074,47.6339,-122.033,1280,10843,Wednesday,April,2015,642000.0,241.3793103448276,9.380172413793103,32
2014-06-11,220000.0,3,1,1050,6300,1,0,0,3,6,1050,0,1942,0,98146,47.5128,-122.374,740,6300,Wednesday,June,2014,305000.0,209.52380952380952,6.0,72
2015-01-21,219000.0,3,1,1740,5200,1,0,0,4,7,1060,680,1977,0,98042,47.3657,-122.094,1540,5200,Wednesday,January,2015,292000.0,125.86206896551724,2.9885057471264367,38
2014-08-08,528000.0,4,2,2050,7171,1,0,0,3,8,1540,510,1988,0,98074,47.6194,-122.042,1960,7110,Friday,August,2014,642000.0,257.5609756097561,3.498048780487805,26
2014-05-27,405000.0,3,1,1980,8100,1,0,0,4,7,1310,670,1949,0,98133,47.7353,-122.331,1450,8212,Tuesday,May,2014,375000.0,204.54545454545453,4.090909090909091,65
2014-05-14,372977.0,3,2,1690,1618,2,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1618,Wednesday,May,2014,575000.0,220.69644970414203,0.9573964497041421,0
2015-05-07,934550.0,4,3,2320,5900,1,0,2,4,9,2320,0,1910,0,98144,47.597,-122.292,2320,6240,Thursday,May,2015,450000.0,402.82327586206895,2.543103448275862,105
2014-06-03,975000.0,4,2,2290,5350,2,0,0,4,9,2120,170,1958,0,98199,47.6428,-122.411,2910,5350,Tuesday,June,2014,689800.0,425.764192139738,2.336244541484716,56
2014-05-05,800866.0,5,2,3180,13806,2,0,0,4,10,3180,0,1990,0,98033,47.652,-122.182,3180,13798,Monday,May,2014,678350.0,251.8446540880503,4.341509433962264,24
2015-04-13,950000.0,7,3,3470,16264,2,0,0,4,9,3470,0,1980,0,98007,47.6203,-122.149,3040,13500,Monday,April,2015,555000.0,273.7752161383285,4.687031700288184,35
2014-09-04,624000.0,4,3,1540,4140,1,0,0,5,7,1540,0,1902,0,98107,47.6728,-122.396,1460,5000,Thursday,September,2014,529950.0,405.1948051948052,2.688311688311688,112
2014-05-14,310000.0,3,1,1050,9876,1,0,0,3,7,1050,0,1953,0,98028,47.7635,-122.262,1760,9403,Wednesday,May,2014,445000.0,295.23809523809524,9.405714285714286,61
2014-12-04,315000.0,3,1,1480,6800,1,0,0,4,7,1480,0,1968,0,98055,47.4633,-122.188,1500,7900,Thursday,December,2014,294950.0,212.83783783783784,4.594594594594595,46
2014-08-20,675000.0,3,2,1010,5973,1,0,0,5,6,1010,0,1942,0,98033,47.6652,-122.202,1920,6015,Wednesday,August,2014,678350.0,668.3168316831683,5.913861386138614,72
2014-11-13,490000.0,3,1,1660,8208,1,0,0,4,8,1660,0,1965,0,98005,47.5919,-122.154,2210,11000,Thursday,November,2014,765475.0,295.1807228915663,4.944578313253012,49
2015-02-11,600000.0,5,2,2760,6350,1,0,0,3,7,1380,1380,1958,0,98126,47.5561,-122.379,2060,6342,Wednesday,February,2015,395750.0,217.3913043478261,2.300724637681159,57
2014-06-09,480000.0,4,1,2220,6500,2,0,3,4,8,2220,0,1964,0,98166,47.4519,-122.375,2430,11600,Monday,June,2014,390000.0,216.21621621621622,2.9279279279279278,50
2015-02-13,196900.0,3,1,1270,7500,1,0,0,3,6,1270,0,1954,0,98198,47.4214,-122.316,1250,8000,Friday,February,2015,265000.0,155.03937007874015,5.905511811023622,61
2015-02-27,205500.0,3,2,1330,8748,1,0,0,3,7,1330,0,1986,0,98003,47.2619,-122.298,1510,8584,Friday,February,2015,267475.0,154.51127819548873,6.5774436090225565,29
2014-06-16,357186.0,2,1,1210,1040,2,0,0,3,8,1210,0,2014,0,98029,47.5519,-121.999,1210,1090,Monday,June,2014,575000.0,295.19504132231407,0.859504132231405,0
2015-01-28,275000.0,4,2,2120,6754,2,0,0,3,7,2120,0,1998,0,98030,47.3629,-122.184,2120,6937,Wednesday,January,2015,282255.0,129.71698113207546,3.1858490566037734,17
2014-09-06,248500.0,3,1,2090,12026,1,0,0,4,7,2090,0,1948,0,98002,47.3095,-122.217,1700,9496,Saturday,September,2014,235000.0,118.89952153110048,5.754066985645933,66
2014-06-02,350000.0,3,2,2680,7836,2,0,0,3,8,2680,0,1990,2009,98092,47.3203,-122.185,2340,8040,Monday,June,2014,309780.0,130.59701492537314,2.9238805970149255,24
2014-07-15,390000.0,3,2,1950,12240,1,0,0,3,7,1250,700,1956,0,98028,47.7401,-122.258,1880,12000,Tuesday,July,2014,445000.0,200.0,6.276923076923077,58
2015-04-13,660000.0,5,2,3740,14913,1,0,0,4,9,3740,0,1979,0,98074,47.6234,-122.059,2180,7600,Monday,April,2015,642000.0,176.47058823529412,3.987433155080214,36
2014-11-17,310000.0,3,1,1140,8263,1,0,0,5,7,1140,0,1950,0,98155,47.7407,-122.327,1140,6770,Monday,November,2014,375000.0,271.9298245614035,7.2482456140350875,64
2014-06-12,717000.0,3,2,2480,5137,2,0,0,3,9,2480,0,2000,0,98052,47.684,-122.164,2480,6023,Thursday,June,2014,615000.0,289.11290322580646,2.0713709677419354,14
2014-12-30,260000.0,5,2,2580,11250,1,0,0,3,7,1410,1170,1964,0,98198,47.397,-122.313,2240,11780,Tuesday,December,2014,265000.0,100.7751937984496,4.3604651162790695,50
2015-04-30,745000.0,3,2,2290,5001,1,0,0,4,7,1490,800,1960,0,98103,47.6909,-122.339,1230,5001,Thursday,April,2015,550000.0,325.32751091703057,2.1838427947598253,55
2015-02-18,470000.0,4,2,2320,12042,1,0,0,4,7,1320,1000,1975,0,98072,47.763,-122.16,2160,7054,Wednesday,February,2015,515000.0,202.58620689655172,5.19051724137931,40
2015-05-05,429000.0,3,2,2530,8820,2,0,0,3,8,2530,0,1997,0,98031,47.42,-122.205,2340,9472,Tuesday,May,2015,288200.0,169.56521739130434,3.486166007905138,18
2015-04-08,220000.0,4,2,1400,7140,1,0,0,3,7,1400,0,1969,0,98155,47.7719,-122.309,1610,10500,Wednesday,April,2015,375000.0,157.14285714285714,5.1,46
2014-09-03,497000.0,3,3,2060,1850,2,0,0,3,8,1400,660,2007,0,98119,47.6543,-122.373,1910,2951,Wednesday,September,2014,744975.0,241.2621359223301,0.8980582524271845,7
2014-07-14,716100.0,3,1,1640,4000,1,0,0,5,7,1640,0,1909,0,98103,47.6563,-122.351,2140,4000,Monday,July,2014,550000.0,436.6463414634146,2.4390243902439024,105
2015-03-24,937500.0,3,1,1320,8500,1,0,0,4,7,1320,0,1954,0,98039,47.6187,-122.226,2790,10800,Tuesday,March,2015,1892500.0,710.2272727272727,6.4393939393939394,61
2014-10-27,720000.0,4,2,1760,4500,1,0,0,5,7,1760,0,1906,0,98103,47.6711,-122.331,1740,4220,Monday,October,2014,550000.0,409.09090909090907,2.5568181818181817,108
2015-04-27,616000.0,3,3,2130,2306,2,0,1,5,7,1420,710,1924,0,98136,47.5424,-122.391,1560,4500,Monday,April,2015,489950.0,289.2018779342723,1.0826291079812207,91
2015-04-14,259000.0,3,2,1390,7120,1,0,0,3,7,1390,0,1988,0,98030,47.3786,-122.179,1530,7688,Tuesday,April,2015,282255.0,186.33093525179856,5.122302158273381,27
2014-05-14,538000.0,3,1,1400,3825,1,0,0,4,6,1100,300,1904,0,98117,47.6793,-122.393,1720,5100,Wednesday,May,2014,544000.0,384.2857142857143,2.732142857142857,110
2015-05-07,605000.0,3,2,3230,9576,1,0,0,4,8,3230,0,1966,0,98034,47.7307,-122.183,2820,9576,Thursday,May,2015,445950.0,187.3065015479876,2.9647058823529413,49
2014-11-03,369950.0,3,1,1110,7603,1,0,0,3,7,1110,0,1967,0,98034,47.7262,-122.224,1260,8094,Monday,November,2014,445950.0,333.2882882882883,6.8495495495495495,47
2015-04-14,310000.0,3,2,1670,4220,2,0,0,3,7,1670,0,2002,0,98038,47.3834,-122.028,1670,4238,Tuesday,April,2015,342000.0,185.62874251497007,2.5269461077844313,13
2015-04-28,227500.0,3,1,1540,9450,1,0,0,4,7,1540,0,1960,0,98198,47.3612,-122.315,1210,9450,Tuesday,April,2015,265000.0,147.72727272727272,6.136363636363637,55
2014-11-21,274000.0,4,2,2090,7400,1,0,0,3,9,1670,420,1973,0,98023,47.3178,-122.38,2260,8000,Friday,November,2014,268450.0,131.10047846889952,3.54066985645933,41
2014-11-20,410000.0,3,2,1410,8088,1,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,1770,7401,Thursday,November,2014,445950.0,290.78014184397165,5.736170212765957,27
2014-09-11,650000.0,4,2,1910,5120,1,0,0,3,8,1300,610,1954,0,98199,47.6534,-122.409,1810,5153,Thursday,September,2014,689800.0,340.31413612565444,2.680628272251309,60
2015-05-05,353000.0,3,2,1678,13862,1,0,0,3,7,1678,0,1994,0,98030,47.3744,-122.19,1550,11753,Tuesday,May,2015,282255.0,210.3694874851013,8.261025029797377,21
2015-03-04,224975.0,3,1,960,12745,1,0,0,4,6,960,0,1977,0,98038,47.3617,-122.03,1160,10488,Wednesday,March,2015,342000.0,234.34895833333334,13.276041666666666,38
2015-05-12,600000.0,2,1,2080,13054,1,0,1,3,7,2080,0,1951,0,98155,47.7435,-122.292,2440,13054,Tuesday,May,2015,375000.0,288.46153846153845,6.275961538461538,64
2015-02-18,437500.0,3,2,1790,7700,1,0,0,4,7,1340,450,1976,0,98034,47.7205,-122.168,1610,7350,Wednesday,February,2015,445950.0,244.41340782122904,4.301675977653631,39
2014-05-21,567000.0,3,2,2540,6093,2,0,0,3,9,2540,0,1999,0,98034,47.7042,-122.236,2540,5924,Wednesday,May,2014,445950.0,223.22834645669292,2.398818897637795,15
2015-05-06,225000.0,5,1,1790,11656,2,0,0,3,7,1790,0,1963,0,98198,47.3961,-122.308,2040,9790,Wednesday,May,2015,265000.0,125.69832402234637,6.511731843575419,52
2014-09-06,255000.0,2,1,940,9330,1,0,0,3,6,940,0,1941,0,98118,47.5445,-122.273,1900,6145,Saturday,September,2014,367500.0,271.27659574468083,9.925531914893616,73
2014-06-13,370000.0,2,1,900,4600,1,0,0,3,6,900,0,1951,0,98117,47.6918,-122.361,1060,4600,Friday,June,2014,544000.0,411.1111111111111,5.111111111111111,63
2015-04-21,675000.0,4,1,1900,8800,1,0,0,3,8,1140,760,1975,0,98033,47.6579,-122.197,2280,8800,Tuesday,April,2015,678350.0,355.2631578947368,4.631578947368421,40
2014-09-04,285000.0,3,1,1440,4268,1,0,0,3,7,1040,400,1953,0,98108,47.5468,-122.293,1370,4268,Thursday,September,2014,342500.0,197.91666666666666,2.963888888888889,61
2014-12-02,475000.0,4,2,2240,7245,1,0,0,4,7,1140,1100,1972,0,98034,47.7161,-122.17,1740,7350,Tuesday,December,2014,445950.0,212.05357142857142,3.234375,42
2015-05-08,410000.0,4,2,3320,5034,2,0,0,4,7,3320,0,2006,0,98042,47.4011,-122.164,2580,4950,Friday,May,2015,292000.0,123.49397590361446,1.5162650602409637,9
2014-07-02,895000.0,4,2,1950,5950,1,0,0,3,8,1330,620,1947,0,98109,47.639,-122.347,2600,5593,Wednesday,July,2014,736000.0,458.97435897435895,3.051282051282051,67
2014-08-22,375000.0,3,1,1240,7733,1,0,0,3,6,790,450,1941,0,98125,47.714,-122.283,1130,7733,Friday,August,2014,425000.0,302.4193548387097,6.236290322580645,73
2015-04-27,349000.0,4,2,1830,4694,2,0,0,3,7,1830,0,2003,0,98038,47.3573,-122.016,1830,5175,Monday,April,2015,342000.0,190.71038251366122,2.5650273224043714,12
2015-04-06,650500.0,3,1,1740,4400,1,0,0,3,8,1740,0,1903,0,98122,47.6115,-122.292,1740,4400,Monday,April,2015,572000.0,373.85057471264366,2.528735632183908,112
2015-04-28,760000.0,3,1,1410,15120,1,0,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,15120,Tuesday,April,2015,1150000.0,539.0070921985815,10.72340425531915,65
2014-05-20,480000.0,4,2,2050,3960,1,0,0,4,7,1180,870,1986,0,98116,47.5808,-122.394,1440,5040,Tuesday,May,2014,562750.0,234.14634146341464,1.9317073170731707,28
2014-09-26,689000.0,4,2,3220,16145,2,0,0,3,10,3220,0,1993,0,98075,47.5786,-121.995,3200,12921,Friday,September,2014,739999.0,213.9751552795031,5.013975155279503,21
2014-05-13,415000.0,3,1,1960,5000,1,0,0,5,6,980,980,1911,0,98108,47.5576,-122.317,1790,5000,Tuesday,May,2014,342500.0,211.73469387755102,2.5510204081632653,103
2015-04-27,195000.0,3,1,1070,6110,1,0,0,4,7,1070,0,1968,0,98002,47.3249,-122.207,1350,6148,Monday,April,2015,235000.0,182.2429906542056,5.710280373831775,47
